Date, Zonal COMED price, System load forecast, Zonal COMED load foecast
2013-01-04 04:00:00,23.148630999999998,93163.0,10640.0
2013-01-04 05:00:00,23.954595,98293.0,10893.0
2013-01-04 06:00:00,29.208177000000003,106389.0,11537.0
2013-01-04 07:00:00,32.667029,111294.0,12535.0
2013-01-04 08:00:00,33.150180999999996,111091.0,12940.0
2013-01-04 09:00:00,31.099946000000003,109381.0,12965.0
2013-01-04 10:00:00,30.185545,107600.0,12911.0
2013-01-04 11:00:00,28.725963,105286.0,12857.0
2013-01-04 12:00:00,27.898958,102986.0,12717.0
2013-01-04 13:00:00,27.53963,101226.0,12544.0
2013-01-04 14:00:00,27.421754999999997,99588.0,12463.0
2013-01-04 15:00:00,27.119871000000003,98888.0,12321.0
2013-01-04 16:00:00,27.974417,101019.0,12292.0
2013-01-04 17:00:00,32.669140999999996,107431.0,12893.0
2013-01-04 18:00:00,34.089664,110434.0,13523.0
2013-01-04 19:00:00,31.907462,109749.0,13578.0
2013-01-04 20:00:00,30.490897999999998,108627.0,13356.0
2013-01-04 21:00:00,29.503952,106149.0,13093.0
2013-01-04 22:00:00,28.100554,101718.0,12694.0
2013-01-04 23:00:00,26.360153000000004,96382.0,11981.0
2013-01-05 00:00:00,25.889003,89957.0,11200.0
2013-01-05 01:00:00,23.953225,87235.0,10605.0
2013-01-05 02:00:00,23.011797,85909.0,10237.0
2013-01-05 03:00:00,22.312382,85676.0,10028.0
2013-01-05 04:00:00,22.260985,86375.0,9949.0
2013-01-05 05:00:00,23.452085999999998,88463.0,10021.0
2013-01-05 06:00:00,24.854757,91459.0,10297.0
2013-01-05 07:00:00,26.612790999999998,94846.0,10704.0
2013-01-05 08:00:00,27.797249,97396.0,10932.0
2013-01-05 09:00:00,28.068818,98158.0,11145.0
2013-01-05 10:00:00,27.750797,97338.0,11306.0
2013-01-05 11:00:00,27.404819,95426.0,11328.0
2013-01-05 12:00:00,26.667855,93001.0,11248.0
2013-01-05 13:00:00,25.332688,90761.0,11071.0
2013-01-05 14:00:00,24.222117,88864.0,10878.0
2013-01-05 15:00:00,23.993779,88397.0,10756.0
2013-01-05 16:00:00,25.219794,90771.0,10796.0
2013-01-05 17:00:00,31.713983000000002,97619.0,11393.0
2013-01-05 18:00:00,31.208902000000002,100917.0,12039.0
2013-01-05 19:00:00,30.03162,100887.0,12167.0
2013-01-05 20:00:00,28.564763,100274.0,12071.0
2013-01-05 21:00:00,26.565447999999996,98310.0,11932.0
2013-01-05 22:00:00,25.638270000000002,94813.0,11616.0
2013-01-05 23:00:00,24.457542,90229.0,11066.0
2013-01-06 00:00:00,23.02499,84534.0,10356.0
2013-01-06 01:00:00,20.557356,81846.0,9844.0
2013-01-06 02:00:00,20.114613000000002,80519.0,9539.0
2013-01-06 03:00:00,19.623413,80068.0,9376.0
2013-01-06 04:00:00,19.368297000000002,80424.0,9316.0
2013-01-06 05:00:00,19.920386999999998,81852.0,9371.0
2013-01-06 06:00:00,20.757097,84026.0,9525.0
2013-01-06 07:00:00,24.217119,86699.0,9747.0
2013-01-06 08:00:00,24.991196,89219.0,9842.0
2013-01-06 09:00:00,26.219298,90492.0,10064.0
2013-01-06 10:00:00,26.885907,90266.0,10292.0
2013-01-06 11:00:00,26.794660999999998,89438.0,10411.0
2013-01-06 12:00:00,26.117437,88523.0,10464.0
2013-01-06 13:00:00,25.28976,87416.0,10440.0
2013-01-06 14:00:00,24.650901,86528.0,10401.0
2013-01-06 15:00:00,24.853993,86779.0,10412.0
2013-01-06 16:00:00,26.558414000000003,89907.0,10555.0
2013-01-06 17:00:00,32.412693,97193.0,11299.0
2013-01-06 18:00:00,32.721203,100453.0,12113.0
2013-01-06 19:00:00,31.70567,100335.0,12290.0
2013-01-06 20:00:00,30.939479,99728.0,12295.0
2013-01-06 21:00:00,29.359993,97060.0,12157.0
2013-01-06 22:00:00,27.440793,92787.0,11825.0
2013-01-06 23:00:00,25.35217,87792.0,11214.0
2013-01-07 00:00:00,23.345332,83315.0,10529.0
2013-01-07 01:00:00,22.088921,81519.0,10145.0
2013-01-07 02:00:00,20.676054,80873.0,9915.0
2013-01-07 03:00:00,20.623545,81488.0,9864.0
2013-01-07 04:00:00,20.814485,83701.0,9938.0
2013-01-07 05:00:00,22.594881,89165.0,10253.0
2013-01-07 06:00:00,27.932175,97728.0,11024.0
2013-01-07 07:00:00,32.339605999999996,103244.0,12114.0
2013-01-07 08:00:00,30.886331,103801.0,12598.0
2013-01-07 09:00:00,30.394603000000004,103137.0,12685.0
2013-01-07 10:00:00,29.470438,102259.0,12701.0
2013-01-07 11:00:00,28.750481,100857.0,12698.0
2013-01-07 12:00:00,27.842334,99362.0,12627.0
2013-01-07 13:00:00,27.509109000000002,98264.0,12522.0
2013-01-07 14:00:00,26.846952,97115.0,12452.0
2013-01-07 15:00:00,26.924802000000003,96930.0,12345.0
2013-01-07 16:00:00,27.721054,99688.0,12315.0
2013-01-07 17:00:00,33.302139000000004,107264.0,12881.0
2013-01-07 18:00:00,34.104076,110197.0,13543.0
2013-01-07 19:00:00,32.413719,109897.0,13602.0
2013-01-07 20:00:00,31.737496000000004,108604.0,13449.0
2013-01-07 21:00:00,29.272288,105190.0,13188.0
2013-01-07 22:00:00,27.326565000000002,99471.0,12645.0
2013-01-07 23:00:00,24.548307,93332.0,11783.0
2013-01-08 00:00:00,22.388038,87613.0,10980.0
2013-01-08 01:00:00,21.418307000000002,85487.0,10426.0
2013-01-08 02:00:00,21.425206,84682.0,10102.0
2013-01-08 03:00:00,21.294845000000002,85070.0,9946.0
2013-01-08 04:00:00,21.429757000000002,87300.0,9951.0
2013-01-08 05:00:00,24.204710000000002,92881.0,10213.0
2013-01-08 06:00:00,31.273193,101541.0,10909.0
2013-01-08 07:00:00,33.494456,106181.0,11975.0
2013-01-08 08:00:00,31.940752000000003,105018.0,12459.0
2013-01-08 09:00:00,30.278083000000002,102538.0,12513.0
2013-01-08 10:00:00,29.200295,100269.0,12497.0
2013-01-08 11:00:00,28.121127,97982.0,12510.0
2013-01-08 12:00:00,27.506043,95670.0,12426.0
2013-01-08 13:00:00,27.142001,94220.0,12336.0
2013-01-08 14:00:00,26.584590999999996,92874.0,12301.0
2013-01-08 15:00:00,26.468584000000003,92440.0,12214.0
2013-01-08 16:00:00,27.188882,95146.0,12257.0
2013-01-08 17:00:00,32.011015,102849.0,12840.0
2013-01-08 18:00:00,33.171437,105566.0,13436.0
2013-01-08 19:00:00,31.522446999999996,105291.0,13441.0
2013-01-08 20:00:00,30.478104,104134.0,13256.0
2013-01-08 21:00:00,27.908258,100833.0,13005.0
2013-01-08 22:00:00,25.229910999999998,95143.0,12462.0
2013-01-08 23:00:00,22.975057999999997,88946.0,11607.0
2013-01-09 00:00:00,21.624073000000003,83463.0,10591.0
2013-01-09 01:00:00,20.881304,81085.0,10021.0
2013-01-09 02:00:00,20.352183,80010.0,9698.0
2013-01-09 03:00:00,19.778199,80175.0,9526.0
2013-01-09 04:00:00,19.932648,82087.0,9517.0
2013-01-09 05:00:00,21.996596,87434.0,9758.0
2013-01-09 06:00:00,26.770376000000002,96196.0,10449.0
2013-01-09 07:00:00,30.965283000000003,101143.0,11515.0
2013-01-09 08:00:00,30.216821999999997,100473.0,12037.0
2013-01-09 09:00:00,29.569358,98691.0,12107.0
2013-01-09 10:00:00,28.96459,97169.0,12141.0
2013-01-09 11:00:00,28.024658000000002,95435.0,12173.0
2013-01-09 12:00:00,27.287903000000004,93681.0,12138.0
2013-01-09 13:00:00,26.687027,92499.0,12094.0
2013-01-09 14:00:00,26.27358,91427.0,12086.0
2013-01-09 15:00:00,26.188837,91072.0,12044.0
2013-01-09 16:00:00,26.765194,93519.0,12110.0
2013-01-09 17:00:00,33.429351000000004,100156.0,12746.0
2013-01-09 18:00:00,33.858155,102363.0,13327.0
2013-01-09 19:00:00,32.068715999999995,101558.0,13223.0
2013-01-09 20:00:00,31.043347999999998,100097.0,13012.0
2013-01-09 21:00:00,29.003765,96687.0,12728.0
2013-01-09 22:00:00,27.00355,91005.0,12203.0
2013-01-09 23:00:00,23.900142000000002,84683.0,11352.0
2013-01-10 00:00:00,21.992903,80366.0,10571.0
2013-01-10 01:00:00,21.085777,77978.0,10011.0
2013-01-10 02:00:00,19.784191,76950.0,9682.0
2013-01-10 03:00:00,19.570357,77095.0,9504.0
2013-01-10 04:00:00,19.619722,78989.0,9486.0
2013-01-10 05:00:00,21.288652,84361.0,9719.0
2013-01-10 06:00:00,27.207365999999997,93245.0,10408.0
2013-01-10 07:00:00,30.848052000000003,98625.0,11519.0
2013-01-10 08:00:00,30.167044,98415.0,12030.0
2013-01-10 09:00:00,29.525009999999998,97159.0,12113.0
2013-01-10 10:00:00,28.650803000000003,96068.0,12158.0
2013-01-10 11:00:00,27.219182,94625.0,12215.0
2013-01-10 12:00:00,26.645178,93068.0,12153.0
2013-01-10 13:00:00,26.285560999999998,91997.0,12086.0
2013-01-10 14:00:00,25.72873,91008.0,12075.0
2013-01-10 15:00:00,25.833676,90786.0,12005.0
2013-01-10 16:00:00,26.00981,93478.0,12046.0
2013-01-10 17:00:00,32.4771,100551.0,12665.0
2013-01-10 18:00:00,33.068506,102604.0,13229.0
2013-01-10 19:00:00,30.812571000000002,101789.0,13119.0
2013-01-10 20:00:00,30.220427,100449.0,12871.0
2013-01-10 21:00:00,27.840324,97088.0,12576.0
2013-01-10 22:00:00,25.789495000000002,91462.0,12057.0
2013-01-10 23:00:00,23.481023999999998,85324.0,11222.0
2013-01-11 00:00:00,21.385393,80420.0,10165.0
2013-01-11 01:00:00,20.182975,77665.0,9546.0
2013-01-11 02:00:00,18.608951,76372.0,9211.0
2013-01-11 03:00:00,18.529129,76191.0,9005.0
2013-01-11 04:00:00,18.936754999999998,77843.0,8962.0
2013-01-11 05:00:00,20.658366,82578.0,9178.0
2013-01-11 06:00:00,25.256678,90840.0,9819.0
2013-01-11 07:00:00,29.295739,96182.0,10914.0
2013-01-11 08:00:00,28.722274,96437.0,11496.0
2013-01-11 09:00:00,28.675121999999998,95445.0,11608.0
2013-01-11 10:00:00,29.023840999999997,94398.0,11714.0
2013-01-11 11:00:00,28.07938,92946.0,11794.0
2013-01-11 12:00:00,27.17077,91314.0,11767.0
2013-01-11 13:00:00,26.634119000000002,90123.0,11742.0
2013-01-11 14:00:00,25.859769,89008.0,11735.0
2013-01-11 15:00:00,25.453738,88529.0,11666.0
2013-01-11 16:00:00,26.141904999999998,90605.0,11648.0
2013-01-11 17:00:00,31.065887,96596.0,12311.0
2013-01-11 18:00:00,30.316015000000004,97187.0,12785.0
2013-01-11 19:00:00,28.135178000000003,95313.0,12570.0
2013-01-11 20:00:00,27.243733000000002,93413.0,12272.0
2013-01-11 21:00:00,24.819665,90522.0,11918.0
2013-01-11 22:00:00,23.937759,85869.0,11492.0
2013-01-11 23:00:00,21.04046,80247.0,10775.0
2013-01-12 00:00:00,18.906266,74039.0,9859.0
2013-01-12 01:00:00,16.214237,70910.0,9213.0
2013-01-12 02:00:00,15.056671,69062.0,8849.0
2013-01-12 03:00:00,15.324689999999999,68245.0,8610.0
2013-01-12 04:00:00,14.875748000000002,68475.0,8496.0
2013-01-12 05:00:00,16.148257,70186.0,8566.0
2013-01-12 06:00:00,17.320518,73222.0,8822.0
2013-01-12 07:00:00,21.094812,76641.0,9243.0
2013-01-12 08:00:00,23.051482999999998,79532.0,9595.0
2013-01-12 09:00:00,25.665772,81334.0,9915.0
2013-01-12 10:00:00,25.923108,81707.0,10209.0
2013-01-12 11:00:00,25.635263000000002,81020.0,10385.0
2013-01-12 12:00:00,25.029238,79829.0,10418.0
2013-01-12 13:00:00,23.729251,78441.0,10351.0
2013-01-12 14:00:00,23.696832999999998,77276.0,10267.0
2013-01-12 15:00:00,23.740674,77240.0,10259.0
2013-01-12 16:00:00,24.633989,79439.0,10378.0
2013-01-12 17:00:00,32.841921,85561.0,11099.0
2013-01-12 18:00:00,31.89763,87006.0,11677.0
2013-01-12 19:00:00,30.265774,85853.0,11542.0
2013-01-12 20:00:00,28.675596000000002,84172.0,11342.0
2013-01-12 21:00:00,25.299631,81507.0,11149.0
2013-01-12 22:00:00,23.650848,77739.0,10854.0
2013-01-12 23:00:00,22.568737,73266.0,10327.0
2013-01-13 00:00:00,20.314151000000003,70060.0,10154.0
2013-01-13 01:00:00,17.889287,67150.0,9682.0
2013-01-13 02:00:00,16.25591,65555.0,9406.0
2013-01-13 03:00:00,16.129029,64745.0,9243.0
2013-01-13 04:00:00,16.356723000000002,64846.0,9194.0
2013-01-13 05:00:00,17.654266,66067.0,9236.0
2013-01-13 06:00:00,19.04505,68176.0,9368.0
2013-01-13 07:00:00,21.074733,70996.0,9596.0
2013-01-13 08:00:00,22.701204999999998,73880.0,9716.0
2013-01-13 09:00:00,23.436939000000002,76040.0,10011.0
2013-01-13 10:00:00,23.897567000000002,76942.0,10284.0
2013-01-13 11:00:00,24.0453,77264.0,10478.0
2013-01-13 12:00:00,24.037785999999997,77356.0,10557.0
2013-01-13 13:00:00,23.926661,77100.0,10571.0
2013-01-13 14:00:00,23.564695999999998,76715.0,10567.0
2013-01-13 15:00:00,23.958044,77303.0,10624.0
2013-01-13 16:00:00,25.599214,80294.0,10757.0
2013-01-13 17:00:00,30.857133,87143.0,11512.0
2013-01-13 18:00:00,31.350997999999997,89044.0,12362.0
2013-01-13 19:00:00,30.469183,88622.0,12522.0
2013-01-13 20:00:00,28.997121000000003,87236.0,12498.0
2013-01-13 21:00:00,26.672294,84062.0,12348.0
2013-01-13 22:00:00,24.195361,79577.0,12025.0
2013-01-13 23:00:00,23.038492,74687.0,11454.0
2013-01-14 00:00:00,22.139231,71609.0,10751.0
2013-01-14 01:00:00,21.232326,69484.0,10410.0
2013-01-14 02:00:00,20.839919000000002,68536.0,10204.0
2013-01-14 03:00:00,20.555873000000002,68700.0,10166.0
2013-01-14 04:00:00,20.983660999999998,70416.0,10274.0
2013-01-14 05:00:00,23.034565,75442.0,10605.0
2013-01-14 06:00:00,27.144015999999997,84237.0,11387.0
2013-01-14 07:00:00,30.370352,90748.0,12569.0
2013-01-14 08:00:00,31.222222,92380.0,13124.0
2013-01-14 09:00:00,31.298029999999997,93261.0,13151.0
2013-01-14 10:00:00,31.584201,93947.0,13146.0
2013-01-14 11:00:00,30.794387,93870.0,13160.0
2013-01-14 12:00:00,29.722334999999998,93410.0,13052.0
2013-01-14 13:00:00,29.530447,93031.0,12947.0
2013-01-14 14:00:00,29.020621000000002,92480.0,12889.0
2013-01-14 15:00:00,29.107519,92563.0,12812.0
2013-01-14 16:00:00,30.854242,95233.0,12800.0
2013-01-14 17:00:00,38.973696999999994,101923.0,13421.0
2013-01-14 18:00:00,43.106784000000005,103887.0,14228.0
2013-01-14 19:00:00,37.033681,103022.0,14159.0
2013-01-14 20:00:00,34.771368,101098.0,13997.0
2013-01-14 21:00:00,32.287620000000004,97337.0,13769.0
2013-01-14 22:00:00,28.98235,91566.0,13194.0
2013-01-14 23:00:00,27.088843,85407.0,12299.0
2013-01-15 00:00:00,25.528898,82173.0,11637.0
2013-01-15 01:00:00,24.747885,79823.0,11131.0
2013-01-15 02:00:00,24.046915,78841.0,10822.0
2013-01-15 03:00:00,23.818689000000003,78973.0,10678.0
2013-01-15 04:00:00,24.525357,80946.0,10688.0
2013-01-15 05:00:00,26.721335999999997,86297.0,10961.0
2013-01-15 06:00:00,32.731972999999996,95502.0,11683.0
2013-01-15 07:00:00,36.175964,101507.0,12814.0
2013-01-15 08:00:00,36.264281,101880.0,13300.0
2013-01-15 09:00:00,35.921966999999995,101350.0,13280.0
2013-01-15 10:00:00,35.56602,100860.0,13219.0
2013-01-15 11:00:00,34.930098,99875.0,13204.0
2013-01-15 12:00:00,33.063909,98736.0,13091.0
2013-01-15 13:00:00,31.831221999999997,97854.0,12949.0
2013-01-15 14:00:00,30.43478,96915.0,12870.0
2013-01-15 15:00:00,30.524264000000002,96859.0,12743.0
2013-01-15 16:00:00,31.637466999999997,99719.0,12716.0
2013-01-15 17:00:00,39.345702,106657.0,13213.0
2013-01-15 18:00:00,40.322088,108809.0,13968.0
2013-01-15 19:00:00,37.084133,108124.0,14028.0
2013-01-15 20:00:00,35.373453000000005,106449.0,13832.0
2013-01-15 21:00:00,33.735879,102750.0,13550.0
2013-01-15 22:00:00,29.908656,96719.0,12993.0
2013-01-15 23:00:00,26.810162,90358.0,12127.0
2013-01-16 00:00:00,23.81334,84758.0,11430.0
2013-01-16 01:00:00,23.079995,82374.0,10900.0
2013-01-16 02:00:00,22.530094000000002,81320.0,10595.0
2013-01-16 03:00:00,22.460268,81359.0,10447.0
2013-01-16 04:00:00,22.527120999999998,83205.0,10459.0
2013-01-16 05:00:00,24.193422,88453.0,10710.0
2013-01-16 06:00:00,30.66856,97379.0,11385.0
2013-01-16 07:00:00,33.556119,102761.0,12414.0
2013-01-16 08:00:00,31.971953999999997,102655.0,12888.0
2013-01-16 09:00:00,32.35203,101364.0,12876.0
2013-01-16 10:00:00,31.937609000000002,100289.0,12838.0
2013-01-16 11:00:00,30.612612,98797.0,12800.0
2013-01-16 12:00:00,28.610314000000002,97286.0,12688.0
2013-01-16 13:00:00,27.799875,96079.0,12509.0
2013-01-16 14:00:00,27.005035999999997,94925.0,12436.0
2013-01-16 15:00:00,26.819977,94435.0,12299.0
2013-01-16 16:00:00,28.430975,96558.0,12321.0
2013-01-16 17:00:00,32.888781,102549.0,12820.0
2013-01-16 18:00:00,35.173463,105373.0,13498.0
2013-01-16 19:00:00,32.471140999999996,104773.0,13436.0
2013-01-16 20:00:00,32.044711,103370.0,13295.0
2013-01-16 21:00:00,29.454871,99939.0,13039.0
2013-01-16 22:00:00,27.299653999999997,94366.0,12513.0
2013-01-16 23:00:00,24.161974,88342.0,11674.0
2013-01-17 00:00:00,23.860167,83136.0,11138.0
2013-01-17 01:00:00,23.018562,80685.0,10576.0
2013-01-17 02:00:00,22.649624,79628.0,10261.0
2013-01-17 03:00:00,22.558526,79722.0,10100.0
2013-01-17 04:00:00,22.776874,81539.0,10098.0
2013-01-17 05:00:00,25.006482000000002,86826.0,10342.0
2013-01-17 06:00:00,28.467073,95867.0,11002.0
2013-01-17 07:00:00,33.143225,101611.0,12104.0
2013-01-17 08:00:00,32.046547,101929.0,12672.0
2013-01-17 09:00:00,30.716523,101416.0,12761.0
2013-01-17 10:00:00,30.257465000000003,100995.0,12819.0
2013-01-17 11:00:00,29.711068,100156.0,12874.0
2013-01-17 12:00:00,28.426528,99049.0,12798.0
2013-01-17 13:00:00,28.154023,98185.0,12706.0
2013-01-17 14:00:00,27.675513,97310.0,12677.0
2013-01-17 15:00:00,27.73582,97101.0,12585.0
2013-01-17 16:00:00,29.166184,99439.0,12600.0
2013-01-17 17:00:00,34.049465000000005,105496.0,13111.0
2013-01-17 18:00:00,39.330767,108272.0,13750.0
2013-01-17 19:00:00,34.311986,107565.0,13701.0
2013-01-17 20:00:00,34.105137,106137.0,13530.0
2013-01-17 21:00:00,31.016824,102704.0,13250.0
2013-01-17 22:00:00,29.747107,97069.0,12764.0
2013-01-17 23:00:00,27.69446,91159.0,11958.0
2013-01-18 00:00:00,25.723415,88769.0,11550.0
2013-01-18 01:00:00,24.342837,86515.0,10989.0
2013-01-18 02:00:00,23.815276,85651.0,10689.0
2013-01-18 03:00:00,24.034322,85817.0,10520.0
2013-01-18 04:00:00,24.580858,87729.0,10507.0
2013-01-18 05:00:00,26.785789,92930.0,10754.0
2013-01-18 06:00:00,33.02935,101616.0,11391.0
2013-01-18 07:00:00,36.486996000000005,107387.0,12379.0
2013-01-18 08:00:00,34.205255,107814.0,12825.0
2013-01-18 09:00:00,31.606455,107158.0,12817.0
2013-01-18 10:00:00,30.565432,106305.0,12765.0
2013-01-18 11:00:00,29.023816999999998,104971.0,12741.0
2013-01-18 12:00:00,27.594537,103428.0,12610.0
2013-01-18 13:00:00,27.34985,101984.0,12444.0
2013-01-18 14:00:00,27.148179,100605.0,12349.0
2013-01-18 15:00:00,27.152510999999997,100054.0,12198.0
2013-01-18 16:00:00,27.670287,101877.0,12135.0
2013-01-18 17:00:00,29.049096000000002,107602.0,12679.0
2013-01-18 18:00:00,34.322721,109986.0,13280.0
2013-01-18 19:00:00,30.716766999999997,108704.0,13151.0
2013-01-18 20:00:00,30.648574,107106.0,12889.0
2013-01-18 21:00:00,29.234416999999997,104181.0,12629.0
2013-01-18 22:00:00,28.172366999999998,99609.0,12222.0
2013-01-18 23:00:00,26.348029999999998,94493.0,11541.0
2013-01-19 00:00:00,26.060482,88434.0,10651.0
2013-01-19 01:00:00,25.035943,85928.0,10037.0
2013-01-19 02:00:00,24.707817000000002,84758.0,9671.0
2013-01-19 03:00:00,24.596874,84432.0,9448.0
2013-01-19 04:00:00,24.43117,85130.0,9337.0
2013-01-19 05:00:00,24.831497,87246.0,9398.0
2013-01-19 06:00:00,25.538909,90776.0,9667.0
2013-01-19 07:00:00,27.425178000000002,94089.0,10111.0
2013-01-19 08:00:00,29.363131,95858.0,10415.0
2013-01-19 09:00:00,29.650984,95711.0,10625.0
2013-01-19 10:00:00,29.170621999999998,94349.0,10802.0
2013-01-19 11:00:00,27.385962,92134.0,10879.0
2013-01-19 12:00:00,25.394965,89628.0,10807.0
2013-01-19 13:00:00,24.179596,87175.0,10659.0
2013-01-19 14:00:00,23.966069,85144.0,10500.0
2013-01-19 15:00:00,23.880229999999997,84580.0,10430.0
2013-01-19 16:00:00,24.397443,86500.0,10476.0
2013-01-19 17:00:00,28.439532,92531.0,10985.0
2013-01-19 18:00:00,31.98377,95023.0,11643.0
2013-01-19 19:00:00,29.689017,94351.0,11656.0
2013-01-19 20:00:00,28.199046999999997,93476.0,11553.0
2013-01-19 21:00:00,27.015982,91126.0,11437.0
2013-01-19 22:00:00,26.298696999999997,87443.0,11150.0
2013-01-19 23:00:00,25.047411999999998,83011.0,10656.0
2013-01-20 00:00:00,22.602763,80008.0,10336.0
2013-01-20 01:00:00,21.170082,77629.0,9940.0
2013-01-20 02:00:00,19.748664,76513.0,9659.0
2013-01-20 03:00:00,19.912707,76193.0,9511.0
2013-01-20 04:00:00,19.580548999999998,76745.0,9470.0
2013-01-20 05:00:00,20.529927999999998,78468.0,9541.0
2013-01-20 06:00:00,21.752873,81225.0,9716.0
2013-01-20 07:00:00,24.520552,84602.0,10021.0
2013-01-20 08:00:00,25.264003,87481.0,10176.0
2013-01-20 09:00:00,26.333306,89363.0,10446.0
2013-01-20 10:00:00,26.699795,89909.0,10704.0
2013-01-20 11:00:00,26.746685,89718.0,10919.0
2013-01-20 12:00:00,26.345531,89333.0,11004.0
2013-01-20 13:00:00,25.935855,88668.0,11028.0
2013-01-20 14:00:00,25.787699,87932.0,11030.0
2013-01-20 15:00:00,25.957448,88282.0,11047.0
2013-01-20 16:00:00,27.037505,90947.0,11185.0
2013-01-20 17:00:00,34.558440999999995,97799.0,11885.0
2013-01-20 18:00:00,37.356972999999996,101494.0,12759.0
2013-01-20 19:00:00,34.990088,101452.0,12900.0
2013-01-20 20:00:00,35.103392,100964.0,12862.0
2013-01-20 21:00:00,33.066572,98217.0,12733.0
2013-01-20 22:00:00,29.308475,94096.0,12377.0
2013-01-20 23:00:00,28.349548,89608.0,11774.0
2013-01-21 00:00:00,26.817923999999998,85585.0,11008.0
